Unnamed: 0,Unnamed: 0.1,startdate. Date started,socio1. In which country do you work?,rse1. Do you write software for academic research as part of your job,edu1. What is the highest level of education you have attained?,edu2. In which discipline is your highest academic qualification?,"edu4. List any professional qualifications you hold (eg. P. Eng, PMP, …)?",rse4de. Does the majority of your role comprise leading a group of software developers or RSEs?,rse3. Who uses the code that you write?,soft2can. Do you consider yourself a professional software developer?,soft1can. How many years of software development experience do you have?,"time1can. On average, how much of your time is spent developing software?","time2can. On average, how much of your time is spent on research","time3can. On average, how much of your time is spent on management","time4can. On average, how much of your time is spent on teaching","time5can. On average, how much of your time is spent on other activities","timeLike6zaf. In an average month, how much time would you like to spend on software development?","timeLike7zaf. In an average month, how much time would you like to spend on research","timeLike8zaf. In an average month, how much time would you like to spend on management","timeLike9zaf. In an average month, how much time would you like to spend on teaching","timeLike10zaf. In an average month, how much time would you like to spend on other activities",currentEmp1. Please select your organization type,currentEmp12. Do you work full time or part time,currentEmp10. What is the nature of your current employment?,currentEmp11. What is the expected duration (in years) of your current position (in total)?,currentEmp13. Please select the discipline in which you work. Please select all that apply. [Accounting & Finance],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Aeronautical & Manufacturing Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Agriculture & Forestry],currentEmp13. Please select the discipline in which you work. Please select all that apply. [American Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Anatomy & Physiology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Anthropology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Architecture],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Art & Design],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Biological Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Business & Management Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Chemical Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Chemistry],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Civil Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Classics & Ancient History],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Communication & Media Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Complementary Medicine],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Computer Science],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Counselling],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Criminology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Dentistry],currentEmp13. Please select the discipline in which you work. Please select all that apply. [East & South Asian Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Economics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Education],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Electrical & Electronic Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [English],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Fashion],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Food Science],currentEmp13. Please select the discipline in which you work. Please select all that apply. [French],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Geography & Environmental Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Geology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [General Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [German],currentEmp13. Please select the discipline in which you work. Please select all that apply. [History],"currentEmp13. Please select the discipline in which you work. Please select all that apply. [History of Art, Architecture & Design]","currentEmp13. Please select the discipline in which you work. Please select all that apply. [Hospitality, Leisure, Recreation & Tourism]",currentEmp13. Please select the discipline in which you work. Please select all that apply. [Iberian Languages/Hispanic Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Land & Property Management],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Law],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Librarianship & Information Management],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Linguistics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Marketing],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Materials Technology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Mathematics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Mechanical Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Medicine],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Middle Eastern and African Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Music],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Nursing],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Ophthalmics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Pharmacology & Pharmacy],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Philosophy],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Physics and Astronomy],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Physiotherapy],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Politics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Psychology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Robotics],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Russian & East European Languages],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Social Policy],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Social Work],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Sociology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Sports Science],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Theology & Religious Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Town & Country Planning and Landscape Design],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Veterinary Medicine],currentEmp13. Please select the discipline in which you work. Please select all that apply. [Youth Work],currentEmp13. Please select the discipline in which you work. Please select all that apply. [CIVIL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [STRUCTURAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [AGRICULTURAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [FOREST ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [MINING AND MINERAL PROCESSING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ENVIRONMENTAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [INDUSTRIAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [DESIGN AND MANUFACTURING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [CHEMICAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [BIOMEDICAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [MATERIALS SCIENCE AND TECHNOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [MECHANICAL ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [FLUID MECHANICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [FUEL AND ENERGY TECHNOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [NUCLEAR ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ELECTRICAL AND ELECTRONIC ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ROBOTICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [INFORMATION TECHNOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ARTIFICIAL INTELLIGENCE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PURE MATHEMATICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [APPLIED MATHEMATICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [STATISTICS AND PROBABILITY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PHYSICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [THEORETICAL PHYSICS AND CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ASTRONOMY AND ASTROPHYSICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [SPACE SCIENCE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [CONDENSED MATTERPHYSICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PHYSICAL CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [NALYTICAL CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [INORGANIC CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ORGANIC CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [POLYMER CHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [EARTH SCIENCE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [GEOGRAPHICAL INFORMATION],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PHYSICAL GEOGRAPHY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [GEOCHEMISTRY AND GEOCHRONOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [GEOPHYSICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ATMOSPHERIC SCIENCE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [HYDROLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [OCEANOGRAPHY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [EVOLUTION AND ECOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [SOIL SCIENCE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PLANT AND TREE BIOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [GENETICS],currentEmp13. Please select the discipline in which you work. Please select all that apply. [CELL BIOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [MICROBIOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [MOLECULAR BIOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [BIOCHEMISTRY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [ANIMAL BIOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [FOOD SCIENCE AND TECHNOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [PSYCHOLOGY],currentEmp13. Please select the discipline in which you work. Please select all that apply. [LIFE SCIENCES RESEARCH RELATED TO HUMAN HEALTH AND DISEASE],currentEmp13. Please select the discipline in which you work. Please select all that apply. [OTHER STUDIES IN NATURAL SCIENCES AND ENGINEERING],currentEmp13. Please select the discipline in which you work. Please select all that apply. [SOCIAL SCIENCES AND HUMANITIES],currentEmp13. Please select the discipline in which you work. Please select all that apply. [HEALTH SCIENCES],currentEmp13. Please select the discipline in which you work. Please select all that apply. [01 Mathematical Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [02 Physical Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [03 Chemical Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [04 Earth Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [05 Environmental Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [06 Biological Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [07 Agricultural and Veterinary Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [08 Information and Computing Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [09 Engineering],currentEmp13. Please select the discipline in which you work. Please select all that apply. [10 Technology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [11 Medical and Health Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [12 Built Environment and Design],currentEmp13. Please select the discipline in which you work. Please select all that apply. [13 Education],currentEmp13. Please select the discipline in which you work. Please select all that apply. [14 Economics],"currentEmp13. Please select the discipline in which you work. Please select all that apply. [15 Commerce, Management, Tourism and Services]",currentEmp13. Please select the discipline in which you work. Please select all that apply. [16 Studies in Human Society],currentEmp13. Please select the discipline in which you work. Please select all that apply. [17 Psychology and Cognitive Sciences],currentEmp13. Please select the discipline in which you work. Please select all that apply. [18 Law and Legal Studies],currentEmp13. Please select the discipline in which you work. Please select all that apply. [19 Studies in Creative Arts and Writing],"currentEmp13. Please select the discipline in which you work. Please select all that apply. [20 Language, Communication and Culture]",currentEmp13. Please select the discipline in which you work. Please select all that apply. [21 History and Archaeology],currentEmp13. Please select the discipline in which you work. Please select all that apply. [22 Philosophy and Religious Studies],prevEmp1. Where was your previous job based?,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 1],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 2],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 3],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 4],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 5],"currentWork1. Do you always work with the same researchers, or do you regularly change the researchers you work with?",currentWork2. Are you part of a dedicated research software group within your institution?,"paper2mod. In general, when your software contributes to a paper, are you acknowledged in that paper?",conf1can. Have you presented your software work at a conference or workshop?,conf2can. At which conference(s)/workshop(s) have you presented your software work?,proj1can. How many software projects are you currently involved in?,proj2can. How many software developers typically work on your projects?,proj7can. What percentage of these developers are dedicated to the project full time?,proj8can. Do your research software projects typically include a project manager?,stability1. What is the bus factor of your most important software project? (The bus factor designates the minimal number of developers that have to be hit by a bus (or quit) before a project is incapacitated),stability2. Do the projects you work on typically have a plan to cope with developers leaving the group?,proj4can. How are your projects typically tested? Please check all that apply. [No formal testing],proj4can. How are your projects typically tested? Please check all that apply. [No formal testing but users provide feedback],proj4can. How are your projects typically tested? Please check all that apply. [The developers do their own testing],proj4can. How are your projects typically tested? Please check all that apply. [Test engineers conduct testing],proj5can. What development methodology does your current project use?,open1can. How often do you use an open-source licence for your software?,open2de. How often do you reference software directly or the papers describing the software?,open3can. How often do you associate your software with a Digital Object Identifier (DOI)?,"open3de. Which tools do you use to mint a DOI (e.g. local library, Zenodo)?",open1de. Do you have an ORCID ID?,proj5zaf. Which version control tools do you use for software development?. [CVS],proj5zaf. Which version control tools do you use for software development?. [SVN],proj5zaf. Which version control tools do you use for software development?. [Git],proj5zaf. Which version control tools do you use for software development?. [Mercurial],proj5zaf. Which version control tools do you use for software development?. [None],proj6zaf. Which online collaboration tools and open repositories do you use for software development?,"train2. On average, how many times a year do you take part in providing training?","train3. What training programs are you involved with (comma separated list, e.g., Software Carpentry, local university training, etc.)",fund2. Which of the following sources are used to pay for your effort as an RSE?. [I volunteer my time],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Donation button],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (one-time)],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Crowdfunding (recurring)],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Books & merchandise],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Advertising & sponsorships],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Industry support],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Consulting & services],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Grants],fund2. Which of the following sources are used to pay for your effort as an RSE?. [SaaS],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Membership],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Dual license],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Open core],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Foundations & consortiums],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Venture capital],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Trademark licensing & franchising],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Institutional support],fund1can. How is your current research software work funded?,"satisGen1. In general, how satisfied are you with your current position","satisGen2. In general, how satisfied are you with your career",recog1. Do you feel that your contribution to research is recognised by your supervisor/line manager,recog2. Do you feel that your contribution to research is recognised by the researchers you work with,recog3. Do you feel that your contribution to research is recognised by your institution?,turnOver3. How often do you consider leaving your job?,turnOver6. I would accept another job at the same compensation level if I was offered it,percEmp1. It would not be very difficult for me to get an equivalent job in a different institution,percEmp3. My experience is in demand on the labour market,progRSE1. It is likely that I will gain a promotion within my current group,progRSE2. The process I have to complete to gain a promotion is clear and understandable,progRSE3. There are many opportunities within my chosen career plan,progRSE5. It is likely that my next position will be an Research Software Engineer / Research Software Developer role,"ukrse1. Are you a member of an association of Research Software Developers (e.g. AUS-RSE, CANARIE, DE-RSE, NZ_RSE, UK RSE, …)?",org1can. Would you be interested in joining such an organisation?,org2can. What would you hope to get out of such an organisation (check all that apply)?. [Networking],org2can. What would you hope to get out of such an organisation (check all that apply)?. [Research collaborations],org2can. What would you hope to get out of such an organisation (check all that apply)?. [Training],org2can. What would you hope to get out of such an organisation (check all that apply)?. [Research software standards and interoperability definition],org2can. What would you hope to get out of such an organisation (check all that apply)?. [Job opportunities],tool2. Which operating system do you primarily use for development?,tool4can. What programming languages do you use at work? Please select all that apply. [Assembly],tool4can. What programming languages do you use at work? Please select all that apply. [C],tool4can. What programming languages do you use at work? Please select all that apply. [C#],tool4can. What programming languages do you use at work? Please select all that apply. [C++],tool4can. What programming languages do you use at work? Please select all that apply. [Clojure],tool4can. What programming languages do you use at work? Please select all that apply. [CoffeeScript],tool4can. What programming languages do you use at work? Please select all that apply. [Common Lisp],tool4can. What programming languages do you use at work? Please select all that apply. [Dart],tool4can. What programming languages do you use at work? Please select all that apply. [Elixir],tool4can. What programming languages do you use at work? Please select all that apply. [Erlang],tool4can. What programming languages do you use at work? Please select all that apply. [F#],tool4can. What programming languages do you use at work? Please select all that apply. [Fortran],tool4can. What programming languages do you use at work? Please select all that apply. [Go],tool4can. What programming languages do you use at work? Please select all that apply. [Groovy],tool4can. What programming languages do you use at work? Please select all that apply. [Hack],tool4can. What programming languages do you use at work? Please select all that apply. [Haskell],tool4can. What programming languages do you use at work? Please select all that apply. [Java],tool4can. What programming languages do you use at work? Please select all that apply. [JavaScript],tool4can. What programming languages do you use at work? Please select all that apply. [Julia],tool4can. What programming languages do you use at work? Please select all that apply. [Lua],tool4can. What programming languages do you use at work? Please select all that apply. [Matlab],tool4can. What programming languages do you use at work? Please select all that apply. [Objective-C],tool4can. What programming languages do you use at work? Please select all that apply. [Perl],tool4can. What programming languages do you use at work? Please select all that apply. [PHP],tool4can. What programming languages do you use at work? Please select all that apply. [Python],tool4can. What programming languages do you use at work? Please select all that apply. [R],tool4can. What programming languages do you use at work? Please select all that apply. [Ruby],tool4can. What programming languages do you use at work? Please select all that apply. [Rust],tool4can. What programming languages do you use at work? Please select all that apply. [Scala],tool4can. What programming languages do you use at work? Please select all that apply. [Smalltalk],tool4can. What programming languages do you use at work? Please select all that apply. [SQL],tool4can. What programming languages do you use at work? Please select all that apply. [Swift],tool4can. What programming languages do you use at work? Please select all that apply. [TypeScript],tool4can. What programming languages do you use at work? Please select all that apply. [VB.NET],tool4can. What programming languages do you use at work? Please select all that apply. [VBA],tool4can. What programming languages do you use at work? Please select all that apply. [Visual Basic],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Compute Canada HPC],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [University compute centre],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Other HPC],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Cloud],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Stand-alone server(s)],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Laptop/desktop],tool5can. On which platform(s) is your most recent research software project deployed? Please select all that apply. [Mobile],ukrse3. How did you learn the skills you need to become an Research Software Engineer / Research Software Developer?,ukrse12de. Would you like to attend a conference about software development in academia?,skill2. What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical.,Year,stability1. What is the bus factor of your most important software project?_2017,fund2. Which of the following sources are used to pay for your effort as an RSE?. [Funding by institution],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Re-charge or charge-back],Country,proj2can. How many software developers typically work on your projects?_2017,open2de. Do you reference software directly or the papers describing the software?_2017,open1de. Do you have an ORCID ID?_2017,"fund2. Which of the following sources are used to pay for your effort as an RSE?. [European Union (e.gH2020, COST, EUREKA)]","fund2. Which of the following sources are used to pay for your effort as an RSE?. [Federal and state governments (BMBF, BMWi, BMVg and other sections)]","fund2. Which of the following sources are used to pay for your effort as an RSE?. [DFG, German Research Foundation]","fund2. Which of the following sources are used to pay for your effort as an RSE?. [Foundations and conveyors (public and private, e.gVolkswagenStiftung, Robert Bosch Stiftung, Klaus Tschira Stiftung, Stiftung Mercator)]",fund2. Which of the following sources are used to pay for your effort as an RSE?. [Stifterverband],fund2. Which of the following sources are used to pay for your effort as an RSE?. [Associations and chambers],socio2. Please select your gender,socio3. Please select your age,currentEmp2. Which university do you work for?,currentEmp13. Please select the discipline in which you work. Please select all that apply. [African languages],proj5zaf. Which version control tools do you use for software development?. [GIT],"proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [Github]","proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [Bitbucket]","proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [Zenodo]","proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [Figshare]","proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [Institutional Repository]","proj6zaf. Which, if any, online collaboration tools and open repositories do you use for software development?_2017. [None]",fund2. Which of the following sources are used to pay for your effort as an RSE?. [Not applicable],org2can. What would you hope to get out of such an organisation (check all that apply)?. [Software collaborations],currentEmp9. When did you start your current position?,prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 6],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 7],prevEmp2. Rank the following factors dependent on how strongly they influenced your decision to accept your current position. [Rank 8],turnOver3. How often do you consider leaving your job?. [How often do you consider leaving your job?],percEmp3. My experience is in demand on the labour market. [My experience is in demand on the labour market],percEmp1. It would not be very difficult for me to get an equivalent job in a different institution. [It would not be very difficult for me to get an equivalent job in a different organisation],turnOver6. I would accept another job at the same compensation level if I was offered it. [I would accept another job at the same compensation level if I was offered it],"satisGen1. In general, how satisfied are you with your current position. [Your current position]","satisGen1. In general, how satisfied are you with your current position. [Your career]",tool4can. What programming languages do you use at work? Please select all that apply. [CUDA],tool4can. What programming languages do you use at work? Please select all that apply. [FORTRAN],"tool4can. What programming languages do you use at work? Please select all that apply. [Markup languages (HTML, markdown,..)]",tool4can. What programming languages do you use at work? Please select all that apply. [Unix Shell Scripting],skill2. What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical. [Skill 1],skill2. What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical. [Skill 2],skill2. What three skills would you like to acquire or improve to help your work as a Research Software Engineer/ Research Software Developer? The skills can be technical and non-technical. [Skill 3]
0,,,United States,Yes,Master degree,Chemistry,,,2,Yes,8.0,7,2,2,3,2,,,,,,University (offering both undergraduate and graduate programs),Full Time,Permanent -- funded by institutional core funding,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is my first job,Desire to advance research,Ability to work across disciplines,Long-term prospects for continued employment,Freedom to choose own working practices,The salary,Regularly change researcher(s),No,,Yes,Open Repositories,,,,,,Yes,No,Yes,Yes,No,,10 (Always),,7,,,,,,,,,5.0,Software/Data Carpentry,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,Never,Strongly disagree,Agree,Strongly Agree,Neither agree or disagree,Neither agree or disagree,Neither agree or disagree,Agree,No,,,,,,,OS X,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,2017,2,Yes,No,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,United States,Yes,Undergraduate degree,Computer Science,,,5 - Mostly other people,Yes,30.0,10 (Always),2,3,2,4,,,,,,University (offering both undergraduate and graduate programs),,Permanent -- as long as funding is available,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private company,Desire to work in a research environment,Flexible working hours,Ability to work across disciplines,,,Regularly change researcher(s),Yes,,No,,2.0,,,,,No,No,No,Yes,No,,8,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,No,No,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,United States,Yes,Master degree,Biological Sciences,,,1,Yes,2.0,3,3,2,3,2,,,,,,University (offering both undergraduate and graduate programs),Full Time,Permanent -- as long as funding is available,2.0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is my first job,I want to learn new skills,Opportunity to develop software,Desire to work in a research environment,Opportunity for career advancement,Flexible working hours,Regularly change researcher(s),No,,Yes,"AGU, ESIP",10.0,,,,,No,Yes,Yes,Yes,Yes,,10 (Always),,5,,,,,,,,,3.0,local,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,Often,Neither agree or disagree,Agree,Agree,Strongly disagree,Agree,Strongly Agree,Disagree,No,,,,,,,OS X,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,Self-taught,,"Management skills, project management skills, speaking skills",2017,1,No,No,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
